228053;1
228802;1
228802;1
228053;1
235313;1
240076;1
228053;1
228053;1
228053;1
240075;1
228053;1
228053;1
228053;1
228802;1
228053;1
228053;1
235313;1
228053;1
228053;1
228053;1
228053;1
240075;1
235313;1
228053;1
228802;1
237529;1
228802;1
228053;1
228053;1
228053;1
236082;1
236035;1
240407;1
236712;1
237128;1
236667;1
236667;1
239082;1
239082;1
236082;1
237506;1
238697;1
236082;1
238799;1
238799;1
236082;1
239094;1
236078;1
236078;1
237652;1
236082;1
234950;1
236082;1
236035;1
237499;1
236082;1
234950;1
237127;1
239081;1
239081;1
235991;1
239350;1
239273;1
236418;1
236904;1
213107;1
239941;1
228172;1
199875;1
236798;1
236076;1
234988;1
234980;1
240850;1
