198504;1
235054;1
238813;1
238831;1
237797;1
237172;1
237797;1
224401;1
237172;1
237797;1
235036;1
238990;1
235034;1
241014;1
224401;1
236387;1
238831;1
227855;1
241111;1
241448;1
235173;1
224020;1
235146;1
223038;1
224044;1
223942;1
223931;1
223942;1
224095;1
238993;1
237172;1
210473;1
224398;1
224399;1
224399;1
214038;1
210472;1
210470;1
238992;1
226030;1
238990;1
223932;1
227196;1
224294;1
241443;1
241441;1
241442;1
241117;1
241117;1
241117;1
241117;1
223311;1
249656;1
249659;1
249650;1
249648;1
241446;1
