248724;1
244353;1
244345;1
244353;1
248728;1
249078;1
249103;1
248728;1
249077;1
244353;1
249105;1
249074;1
248724;1
249075;1
248724;1
249103;1
248728;1
249078;1
248724;1
248724;1
248724;1
249105;1
244347;1
249078;1
245999;1
249072;1
249105;1
249077;1
246391;1
246391;1
244353;1
249075;1
249070;1
249070;1
246387;1
249075;1
249077;1
249072;1
249226;1
249226;1
248727;1
249074;1
244358;1
249070;1
249072;1
249074;1
249074;1
244674;1
248727;1
249074;1
244359;1
249076;1
249105;1
249075;1
249103;1
230522;1
246000;1
249226;1
244344;1
237711;1
246001;1
